Plasmid_name_filename,Plasmid,ENT_ID,Deidentified_ENT_ID,Hospital,Date_of_culture,Lab_Species,Genomic_Species_Illumina,Genomic_Species_Hybrid,ST_Illumina,ST_Hybrid,CP_Gene,Clonal_cluster,Length,Inc_group_MOBtyper,Inc_group_regrouped,Relaxase_type_corrected,Sample_type,Plasmid_Clusters,PID,Plasmid_Clusters_renamed,Final_Species,Final_ST
batch16_28082019_ENT2007_Ctg5_len_73248_depth_0.50x_circ_blaKPC-2.fasta,batch16_28082019_ENT2007_Ctg5_len_73248_depth_0.50x_circ_blaKPC-2,ENT2007,E500,5,22/04/2015,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,-,-,blaKPC2,Cluster_30,73248,IncU,IncU,MOBP,Surveillance culture,2,703,PC1,Klebsiella pneumoniae,-
batch16_28082019_ENT2008_Ctg3_len_71861_depth_0.58x_circ_blaKPC-2.fasta,batch16_28082019_ENT2008_Ctg3_len_71861_depth_0.58x_circ_blaKPC-2,ENT2008,E501,5,22/04/2015,Citrobacter freundii,Citrobacter freundii,cfreundii,-,488,blaKPC2,NA,71861,IncU,IncU,MOBP,Surveillance culture,2,703,PC1,Citrobacter freundii,488
batch3_27032019_ENT168_Ctg4_len_89359_depth_2.42x_circ_blaNDM-1.fasta,batch3_27032019_ENT168_Ctg4_len_89359_depth_2.42x_circ_blaNDM-1,ENT168,E502,1,25/05/2012,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,147,147,blaNDM1,NA,89359,"IncL/M,rep_cluster_1254",IncL/M,MOBP,Clinical culture,5,704,PC5,Klebsiella pneumoniae,147
batch14_02082019_ENT1684_Ctg2_len_41187_depth_2.96x_circ_blaNDM-1.fasta,batch14_02082019_ENT1684_Ctg2_len_41187_depth_2.96x_circ_blaNDM-1,ENT1684,E409,3,28/11/2014,Escherichia coli,Escherichia coli,ecoli,131,131,blaNDM1,NA,41187,IncN,IncN,MOBF,Surveillance culture,6,627,PC2,Escherichia coli,131
batch22_18102019_ENT1443_Ctg3_len_50138_depth_3.21x_circ_blaOXA-48.fasta,batch22_18102019_ENT1443_Ctg3_len_50138_depth_3.21x_circ_blaOXA-48,ENT1443,E504,2,24/08/2014,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,273,273,blaOXA48,Cluster_50,50138,IncL/M,IncL/M,-,Clinical culture,37,706,PC20,Klebsiella pneumoniae,273
batch22_18102019_ENT1428_Ctg5_len_65499_depth_0.87x_circ_blaOXA-48.fasta,batch22_18102019_ENT1428_Ctg5_len_65499_depth_0.87x_circ_blaOXA-48,ENT1428,E81,5,21/08/2014,Escherichia coli,Escherichia coli,ecoli,-,9008,blaOXA48,NA,65499,IncL/M,IncL/M,MOBP,Clinical culture,19,59,PC4,Escherichia coli,#REF!
batch16_28082019_ENT2002_Ctg3_len_121886_depth_2.54x_circ_blaNDM-4.fasta,batch16_28082019_ENT2002_Ctg3_len_121886_depth_2.54x_circ_blaNDM-4,ENT2002,E508,5,18/04/2015,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,16,16,blaNDM4,NA,121886,"IncFII,IncFII,rep_cluster_1418",IncF,MOBF,Surveillance culture,28,710,PC28,Klebsiella pneumoniae,16
batch28_20022020_ENT966_Ctg4_len_60013_depth_0.70x_circ_blaOXA-23.fasta,batch28_20022020_ENT966_Ctg4_len_60013_depth_0.70x_circ_blaOXA-23,ENT966,E509,4,28/01/2014,Escherichia coli,Escherichia coli,ecoli,410,410,blaOXA23,NA,60013,"IncFII,IncFIIA",IncF,MOBF,Clinical culture,41,711,PC32,Escherichia coli,410
batch27_13022020_ENT1037_Ctg4_len_87275_depth_1.64x_circ_blaKPC-2.fasta,batch27_13022020_ENT1037_Ctg4_len_87275_depth_1.64x_circ_blaKPC-2,ENT1037,E51,5,03/03/2014,Escherichia coli,Escherichia coli,ecoli,1196,1196,blaKPC2,NA,87275,IncU,IncU,MOBP,Clinical culture,32,37,PC6,Escherichia coli,1196
batch15_11092019_ENT1738_Ctg3_len_73572_depth_2.50x_circ_blaNDM-1.fasta,batch15_11092019_ENT1738_Ctg3_len_73572_depth_2.50x_circ_blaNDM-1,ENT1738,E510,6,15/12/2014,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,11,11,blaNDM1,NA,73572,IncA/C2,IncA/C2,-,Surveillance culture,Singleton,713,Unclustered,Klebsiella pneumoniae,11
batch1_08032019_ENT1420_Ctg4_len_71861_depth_1.95x_circ_blaKPC-2.fasta,batch1_08032019_ENT1420_Ctg4_len_71861_depth_1.95x_circ_blaKPC-2,ENT1420,E511,6,15/08/2014,Escherichia coli,Escherichia coli,ecoli,162,162,blaKPC2,Cluster_48,71861,IncU,IncU,MOBP,Clinical culture,2,714,PC1,Escherichia coli,162
batch4_29032019_ENT284_Ctg5_len_41187_depth_2.81x_circ_blaNDM-1.fasta,batch4_29032019_ENT284_Ctg5_len_41187_depth_2.81x_circ_blaNDM-1,ENT284,E472,2,22/10/2012,Enterobacter cloacae,Enterobacter cloacae,ecloacae,182,182,blaNDM1,NA,41187,IncN,IncN,MOBF,Clinical culture,6,682,PC2,Enterobacter cloacae,182
batch31_26032020_ENT1483_Ctg3_len_71861_depth_1.16x_circ_blaKPC-2.fasta,batch31_26032020_ENT1483_Ctg3_len_71861_depth_1.16x_circ_blaKPC-2,ENT1483,E512,5,08/09/2014,Escherichia coli,Escherichia coli,ecoli,162,162,blaKPC2,NA,71861,IncU,IncU,MOBP,Surveillance culture,2,714,PC1,Escherichia coli,162
batch8_28062019_ENT831_Ctg5_len_41187_depth_4.74x_circ_blaNDM-1.fasta,batch8_28062019_ENT831_Ctg5_len_41187_depth_4.74x_circ_blaNDM-1,ENT831,E599,5,06/12/2013,Escherichia coli,Escherichia coli,ecoli,1485,1485,blaNDM1,NA,41187,IncN,IncN,MOBF,Surveillance culture,6,789,PC2,Escherichia coli,1485
batch4_29032019_ENT191_Ctg6_len_41187_depth_3.78x_circ_blaNDM-1.fasta,batch4_29032019_ENT191_Ctg6_len_41187_depth_3.78x_circ_blaNDM-1,ENT191,E603,6,22/06/2012,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,11,11,blaNDM1,NA,41187,IncN,IncN,MOBF,Surveillance culture,6,793,PC2,Klebsiella pneumoniae,11
batch25_23012020_ENT440_Ctg3_len_71861_depth_1.84x_circ_blaKPC-2.fasta,batch25_23012020_ENT440_Ctg3_len_71861_depth_1.84x_circ_blaKPC-2,ENT440,E515,6,17/04/2013,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,231,231,blaKPC2,Cluster_09,71861,IncU,IncU,MOBP,Clinical culture,2,717,PC1,Klebsiella pneumoniae,231
batch25_23012020_ENT521_Ctg4_len_87275_depth_2.57x_circ_blaKPC-2.fasta,batch25_23012020_ENT521_Ctg4_len_87275_depth_2.57x_circ_blaKPC-2,ENT521,E517,5,08/07/2013,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,841,841,blaKPC2,NA,87275,IncU,IncU,MOBP,Surveillance culture,32,718,PC6,Klebsiella pneumoniae,841
batch1_08032019_ENT1_Ctg2_len_117950_depth_1.61x_circ_blaNDM-1.fasta,batch1_08032019_ENT1_Ctg2_len_117950_depth_1.61x_circ_blaNDM-1,ENT1,E518,6,09/09/2010,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,437,437,blaNDM1,NA,117950,IncA/C2,IncA/C2,"MOBH,MOBH",Clinical culture,8,719,PC7,Klebsiella pneumoniae,437
batch5_29052019_ENT406_Ctg6_len_41187_depth_3.69x_circ_blaNDM-1.fasta,batch5_29052019_ENT406_Ctg6_len_41187_depth_3.69x_circ_blaNDM-1,ENT406,E617,3,18/03/2013,Escherichia coli,Escherichia coli,ecoli,131,131,blaNDM1,NA,41187,IncN,IncN,MOBF,Clinical culture,6,804,PC2,Escherichia coli,131
batch27_13022020_ENT1038_Ctg3_len_87275_depth_1.54x_circ_blaKPC-2.fasta,batch27_13022020_ENT1038_Ctg3_len_87275_depth_1.54x_circ_blaKPC-2,ENT1038,E52,5,03/03/2014,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,1876,1876,blaKPC2,NA,87275,IncU,IncU,MOBP,Clinical culture,32,37,PC6,Klebsiella pneumoniae,1876
batch13_31072019_ENT1528_Ctg4_len_41187_depth_2.73x_circ_blaNDM-1.fasta,batch13_31072019_ENT1528_Ctg4_len_41187_depth_2.73x_circ_blaNDM-1,ENT1528,E990,1,26/09/2014,Escherichia coli,Escherichia coli,ecoli,1193,1193,blaNDM1,NA,41187,IncN,IncN,MOBF,Surveillance culture,6,1101,PC2,Escherichia coli,1193
batch1_08032019_ENT2_Ctg6_len_41186_depth_2.38x_circ_blaNDM-1.fasta,batch1_08032019_ENT2_Ctg6_len_41186_depth_2.38x_circ_blaNDM-1,ENT2,E456,6,06/09/2010,Enterobacter cloacae,Enterobacter cloacae,ecloacae,-,-,blaNDM1,NA,41186,IncN,IncN,MOBF,Clinical culture,6,666,PC2,Enterobacter cloacae,-
batch12_27072019_ENT1287_Ctg4_len_89359_depth_2.94x_circ_blaNDM-1.fasta,batch12_27072019_ENT1287_Ctg4_len_89359_depth_2.94x_circ_blaNDM-1,ENT1287,E523,5,02/07/2014,Klebsiella oxytoca,Klebsiella oxytoca,koxytoca,78,78,blaNDM1,NA,89359,"IncL/M,rep_cluster_1254",IncL/M,MOBP,Surveillance culture,5,722,PC5,Klebsiella oxytoca,78
batch19_09102019_ENT672_Ctg2_len_174323_depth_1.41x_circ_blaOXA-181.fasta,batch19_09102019_ENT672_Ctg2_len_174323_depth_1.41x_circ_blaOXA-181,ENT672,E1193,5,02/10/2013,Escherichia coli,Escherichia coli,ecoli,131,131,blaOXA181,NA,174323,"IncA/C2,rep_cluster_1254",IncA/C2,"MOBH,MOBH",Clinical culture,16,1248,PC3,Escherichia coli,131
batch29_27022020_ENT1316_Ctg4_len_71861_depth_1.61x_circ_blaKPC-2.fasta,batch29_27022020_ENT1316_Ctg4_len_71861_depth_1.61x_circ_blaKPC-2,ENT1316,E526,5,11/07/2014,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,661,661,blaKPC2,NA,71861,IncU,IncU,MOBP,Surveillance culture,2,729,PC1,Klebsiella pneumoniae,661
batch29_27022020_ENT1317_Ctg7_len_7580_depth_8.08x_circ_blaKPC-2.fasta,batch29_27022020_ENT1317_Ctg7_len_7580_depth_8.08x_circ_blaKPC-2,ENT1317,E527,5,11/07/2014,Escherichia coli,Escherichia coli,ecoli,70,70,blaKPC2,NA,7580,IncU,IncU,-,Surveillance culture,1,729,PC16,Escherichia coli,70
batch22_18102019_ENT1359_Ctg4_len_71861_depth_0.80x_circ_blaKPC-2.fasta,batch22_18102019_ENT1359_Ctg4_len_71861_depth_0.80x_circ_blaKPC-2,ENT1359,E528,5,29/07/2014,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,661,661,blaKPC2,NA,71861,IncU,IncU,MOBP,Surveillance culture,2,729,PC1,Klebsiella pneumoniae,661
batch27_13022020_ENT839_Ctg6_len_71861_depth_2.21x_circ_blaKPC-2.fasta,batch27_13022020_ENT839_Ctg6_len_71861_depth_2.21x_circ_blaKPC-2,ENT839,E529,5,09/12/2013,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,-,-,blaKPC2,Cluster_30,71861,IncU,IncU,MOBP,Surveillance culture,2,730,PC1,Klebsiella pneumoniae,-
batch28_20022020_ENT1047_Ctg4_len_87275_depth_1.72x_circ_blaKPC-2.fasta,batch28_20022020_ENT1047_Ctg4_len_87275_depth_1.72x_circ_blaKPC-2,ENT1047,E53,5,10/03/2014,Escherichia coli,Escherichia coli,ecoli,354,354,blaKPC2,NA,87275,IncU,IncU,MOBP,Clinical culture,32,37,PC6,Escherichia coli,354
batch32_26062020_ENT1722_Ctg3_len_71861_depth_1.27x_circ_blaKPC-2.fasta,batch32_26062020_ENT1722_Ctg3_len_71861_depth_1.27x_circ_blaKPC-2,ENT1722,E530,5,11/12/2014,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,30,30,blaKPC2,NA,71861,IncU,IncU,MOBP,Surveillance culture,2,732,PC1,Klebsiella pneumoniae,30
batch32_26062020_ENT1723_Ctg4_len_71861_depth_0.76x_circ_blaKPC-2.fasta,batch32_26062020_ENT1723_Ctg4_len_71861_depth_0.76x_circ_blaKPC-2,ENT1723,E531,5,11/12/2014,Escherichia coli,Escherichia coli,ecoli,1727,1727,blaKPC2,NA,71861,IncU,IncU,MOBP,Surveillance culture,2,732,PC1,Escherichia coli,1727
batch15_11092019_ENT1799_Ctg4_len_41186_depth_3.48x_circ_blaNDM-1.fasta,batch15_11092019_ENT1799_Ctg4_len_41186_depth_3.48x_circ_blaNDM-1,ENT1799,E239,6,20/01/2015,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,231,231,blaNDM1,Cluster_15,41186,IncN,IncN,MOBF,Surveillance culture,6,204,PC2,Klebsiella pneumoniae,231
batch3_27032019_ENT149_Ctg3_len_41186_depth_4.61x_circ_blaNDM-1.fasta,batch3_27032019_ENT149_Ctg3_len_41186_depth_4.61x_circ_blaNDM-1,ENT149,E491,4,16/03/2012,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,11,11,blaNDM1,NA,41186,IncN,IncN,MOBF,Clinical culture,6,697,PC2,Klebsiella pneumoniae,11
batch3_27032019_ENT166_Ctg3_len_41186_depth_1.45x_circ_blaNDM-1.fasta,batch3_27032019_ENT166_Ctg3_len_41186_depth_1.45x_circ_blaNDM-1,ENT166,E671,5,22/05/2012,Escherichia coli,Escherichia coli,ecoli,46,46,blaNDM1,NA,41186,IncN,IncN,MOBF,Clinical culture,6,849,PC2,Escherichia coli,46
batch11_10072019_ENT1105_Ctg3_len_82759_depth_1.71x_circ_blaNDM-1.fasta,batch11_10072019_ENT1105_Ctg3_len_82759_depth_1.71x_circ_blaNDM-1,ENT1105,E536,2,07/04/2014,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,16,16,blaNDM1,Cluster_40,82759,IncL/M,IncL/M,MOBP,Surveillance culture,7,737,PC17,Klebsiella pneumoniae,16
batch2_21032019_ENT341_Ctg3_len_41186_depth_3.26x_circ_blaNDM-1.fasta,batch2_21032019_ENT341_Ctg3_len_41186_depth_3.26x_circ_blaNDM-1,ENT341,E912,6,16/01/2013,Escherichia coli,Escherichia coli,ecoli,131,131,blaNDM1,NA,41186,IncN,IncN,MOBF,Surveillance culture,6,1033,PC2,Escherichia coli,131
batch5_29052019_ENT458_Ctg4_len_41186_depth_1.18x_circ_blaNDM-1.fasta,batch5_29052019_ENT458_Ctg4_len_41186_depth_1.18x_circ_blaNDM-1,ENT458,E918,5,07/05/2013,Citrobacter freundii,Citrobacter freundii,cfreundii,18,18,blaNDM1,NA,41186,IncN,IncN,MOBF,Clinical culture,6,1037,PC2,Citrobacter freundii,18
batch4_29032019_ENT376_Ctg4_len_66500_depth_5.38x_circ_blaNDM-1.fasta,batch4_29032019_ENT376_Ctg4_len_66500_depth_5.38x_circ_blaNDM-1,ENT376,E539,5,18/02/2013,Enterobacter cloacae,Enterobacter cloacae,ecloacae,-,-,blaNDM1,NA,66500,IncN,IncN,MOBF,Clinical culture,Singleton,741,Unclustered,Enterobacter cloacae,-
batch2_21032019_ENT421_Ctg4_len_41186_depth_4.34x_circ_blaNDM-1.fasta,batch2_21032019_ENT421_Ctg4_len_41186_depth_4.34x_circ_blaNDM-1,ENT421,E984,6,28/03/2013,Enterobacter cloacae complex,Enterobacter cloacae,ecloacae,350,350,blaNDM1,NA,41186,IncN,IncN,MOBF,Clinical culture,6,1095,PC2,Enterobacter cloacae,350
batch7_26062019_ENT786_Ctg2_len_46160_depth_1.47x_circ_blaNDM-7.fasta,batch7_26062019_ENT786_Ctg2_len_46160_depth_1.47x_circ_blaNDM-7,ENT786,E540,5,12/11/2013,Enterobacter cloacae complex,Enterobacter cloacae,ecloacae,171,171,blaNDM7,Cluster_25,46160,IncX3,IncX3,MOBP,Surveillance culture,9,743,PC8,Enterobacter cloacae,171
batch7_26062019_ENT787_Ctg4_len_46161_depth_2.46x_circ_blaNDM-7.fasta,batch7_26062019_ENT787_Ctg4_len_46161_depth_2.46x_circ_blaNDM-7,ENT787,E541,5,12/11/2013,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,29,29,blaNDM7,NA,46161,IncX3,IncX3,MOBP,Surveillance culture,9,743,PC8,Klebsiella pneumoniae,29
batch13_31072019_ENT1555_Ctg4_len_41186_depth_1.57x_circ_blaNDM-1.fasta,batch13_31072019_ENT1555_Ctg4_len_41186_depth_1.57x_circ_blaNDM-1,ENT1555,E478,5,01/10/2014,Escherichia coli,Escherichia coli,ecoli,162,162,blaNDM1,Cluster_48,41186,IncN,IncN,MOBF,Surveillance culture,6,687,PC2,Escherichia coli,162
batch9_02072019_ENT895_Ctg6_len_41185_depth_3.79x_circ_blaNDM-1.fasta,batch9_02072019_ENT895_Ctg6_len_41185_depth_3.79x_circ_blaNDM-1,ENT895,E1124,5,21/12/2013,Klebsiella oxytoca,Klebsiella oxytoca,koxytoca,108,108,blaNDM1,NA,41185,IncN,IncN,MOBF,Clinical culture,6,1203,PC2,Klebsiella oxytoca,108
batch5_29052019_ENT399_Ctg5_len_41185_depth_5.69x_circ_blaNDM-1.fasta,batch5_29052019_ENT399_Ctg5_len_41185_depth_5.69x_circ_blaNDM-1,ENT399,E616,3,18/03/2013,Escherichia coli,Escherichia coli,ecoli,131,131,blaNDM1,Cluster_03,41185,IncN,IncN,MOBF,Clinical culture,6,804,PC2,Escherichia coli,131
batch2_21032019_ENT268_Ctg5_len_41185_depth_3.00x_circ_blaNDM-1.fasta,batch2_21032019_ENT268_Ctg5_len_41185_depth_3.00x_circ_blaNDM-1,ENT268,E362,4,23/09/2012,Citrobacter freundii,Citrobacter freundii,cfreundii,22,22,blaNDM1,NA,41185,IncN,IncN,MOBF,Clinical culture,6,589,PC2,Citrobacter freundii,22
batch4_29032019_ENT391_Ctg5_len_41185_depth_3.23x_circ_blaNDM-1.fasta,batch4_29032019_ENT391_Ctg5_len_41185_depth_3.23x_circ_blaNDM-1,ENT391,E663,4,11/03/2013,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,11,11,blaNDM1,Cluster_05,41185,IncN,IncN,MOBF,Clinical culture,6,841,PC2,Klebsiella pneumoniae,11
batch4_29032019_ENT229_Ctg4_len_41185_depth_3.49x_circ_blaNDM-1.fasta,batch4_29032019_ENT229_Ctg4_len_41185_depth_3.49x_circ_blaNDM-1,ENT229,E438,4,28/07/2012,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,273,273,blaNDM1,NA,41185,IncN,IncN,MOBF,Clinical culture,6,649,PC2,Klebsiella pneumoniae,273
batch6_21062019_ENT636_Ctg2_len_41185_depth_3.65x_circ_blaNDM-1.fasta,batch6_21062019_ENT636_Ctg2_len_41185_depth_3.65x_circ_blaNDM-1,ENT636,E895,5,13/09/2013,Escherichia coli,Escherichia coli,ecoli,569,569,blaNDM1,Cluster_17,41185,IncN,IncN,MOBF,Surveillance culture,6,1022,PC2,Escherichia coli,569
batch2_21032019_ENT385_Ctg3_len_41185_depth_5.84x_circ_blaNDM-1.fasta,batch2_21032019_ENT385_Ctg3_len_41185_depth_5.84x_circ_blaNDM-1,ENT385,E555,6,26/02/2013,Enterobacter cloacae,Enterobacter cloacae,ecloacae,-,-,blaNDM1,NA,41185,IncN,IncN,MOBF,Clinical culture,6,750,PC2,Enterobacter cloacae,-
batch4_29032019_ENT228_Ctg3_len_41185_depth_3.55x_circ_blaNDM-1.fasta,batch4_29032019_ENT228_Ctg3_len_41185_depth_3.55x_circ_blaNDM-1,ENT228,E581,5,01/08/2012,Escherichia coli,Escherichia coli,ecoli,131,131,blaNDM1,NA,41185,IncN,IncN,MOBF,Clinical culture,6,772,PC2,Escherichia coli,131
batch31_26032020_ENT1600_Ctg5_len_71861_depth_0.65x_circ_blaKPC-2.fasta,batch31_26032020_ENT1600_Ctg5_len_71861_depth_0.65x_circ_blaKPC-2,ENT1600,E551,5,21/10/2014,Enterobacter cloacae complex,Enterobacter cloacae,ecloacae,125,125,blaKPC2,NA,71861,IncU,IncU,MOBP,Clinical culture,2,749,PC1,Enterobacter cloacae,125
batch31_26032020_ENT1602_Ctg4_len_72160_depth_0.70x_circ_blaKPC-2.fasta,batch31_26032020_ENT1602_Ctg4_len_72160_depth_0.70x_circ_blaKPC-2,ENT1602,E552,5,21/10/2014,Citrobacter freundii,Citrobacter freundii,cfreundii,112,112,blaKPC2,NA,72160,IncU,IncU,MOBP,Clinical culture,2,749,PC1,Citrobacter freundii,112
batch31_26032020_ENT1612_Ctg4_len_72159_depth_0.81x_circ_blaKPC-2.fasta,batch31_26032020_ENT1612_Ctg4_len_72159_depth_0.81x_circ_blaKPC-2,ENT1612,E553,5,26/10/2014,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,323,323,blaKPC2,NA,72159,IncU,IncU,MOBP,Surveillance culture,2,749,PC1,Klebsiella pneumoniae,323
batch31_26032020_ENT1613_Ctg2_len_71861_depth_0.83x_circ_blaKPC-2.fasta,batch31_26032020_ENT1613_Ctg2_len_71861_depth_0.83x_circ_blaKPC-2,ENT1613,E554,5,26/10/2014,Escherichia coli,Escherichia coli,ecoli,1572,1572,blaKPC2,NA,71861,IncU,IncU,MOBP,Surveillance culture,2,749,PC1,Escherichia coli,1572
batch8_28062019_ENT866_Ctg3_len_41185_depth_3.92x_circ_blaNDM-1.fasta,batch8_28062019_ENT866_Ctg3_len_41185_depth_3.92x_circ_blaNDM-1,ENT866,E314,5,10/12/2013,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,14,14,blaNDM1,Cluster_31,41185,IncN,IncN,MOBF,Surveillance culture,6,542,PC2,Klebsiella pneumoniae,14
rbatch2_07082020_ENT792_Ctg17_len_41185_depth_4.42x_circ_blaNDM-1.fasta,rbatch2_07082020_ENT792_Ctg17_len_41185_depth_4.42x_circ_blaNDM-1,ENT792,E969,5,13/11/2013,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,-,34,blaNDM1,NA,41185,IncN,IncN,MOBF,Surveillance culture,6,1080,PC2,Klebsiella pneumoniae,34
batch9_02072019_ENT1407_Ctg5_len_41185_depth_3.57x_circ_blaNDM-1.fasta,batch9_02072019_ENT1407_Ctg5_len_41185_depth_3.57x_circ_blaNDM-1,ENT1407,E474,5,15/08/2014,Klebsiella oxytoca,Klebsiella oxytoca,koxytoca,108,108,blaNDM1,Cluster_47,41185,IncN,IncN,MOBF,Surveillance culture,6,684,PC2,Klebsiella oxytoca,108
batch19_09102019_ENT673_Ctg2_len_174323_depth_1.45x_circ_blaOXA-181.fasta,batch19_09102019_ENT673_Ctg2_len_174323_depth_1.45x_circ_blaOXA-181,ENT673,E1194,5,02/10/2013,Escherichia coli,Escherichia coli,ecoli,131,131,blaOXA181,NA,174323,"IncA/C2,rep_cluster_1254",IncA/C2,"MOBH,MOBH",Clinical culture,16,1248,PC3,Escherichia coli,131
batch25_23012020_ENT524_Ctg4_len_71861_depth_1.96x_circ_blaKPC-2.fasta,batch25_23012020_ENT524_Ctg4_len_71861_depth_1.96x_circ_blaKPC-2,ENT524,E559,5,08/07/2013,Enterobacter cloacae complex,Enterobacter cloacae,ecloacae,93,93,blaKPC2,Cluster_06,71861,IncU,IncU,MOBP,Surveillance culture,2,754,PC1,Enterobacter cloacae,93
batch10_05072019_ENT1057_Ctg3_len_93038_depth_4.13x_circ_blaNDM-1.fasta,batch10_05072019_ENT1057_Ctg3_len_93038_depth_4.13x_circ_blaNDM-1,ENT1057,E56,5,11/03/2014,Escherichia coli,Escherichia coli,ecoli,1193,1193,blaNDM1,NA,93038,"IncN,IncN,IncX1",IncN_IncU_IncX,MOBF,Surveillance culture,Singleton,39,Unclustered,Escherichia coli,1193
batch26_31012020_ENT649_Ctg6_len_75892_depth_2.68x_circ_blaKPC-2.fasta,batch26_31012020_ENT649_Ctg6_len_75892_depth_2.68x_circ_blaKPC-2,ENT649,E561,5,20/09/2013,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,20,20,blaKPC2,Cluster_19,75892,"IncN,IncU",IncN_IncU,MOBF,Surveillance culture,35,758,PC12,Klebsiella pneumoniae,20
batch25_23012020_ENT33_Ctg2_len_169259_depth_1.69x_circ_blaKPC-2.fasta,batch25_23012020_ENT33_Ctg2_len_169259_depth_1.69x_circ_blaKPC-2,ENT33,E562,3,04/06/2011,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,11,11,blaKPC2,NA,169259,"IncFII,IncFII,IncFII,IncFII,IncN,IncU,rep_cluster_1418",IncF_combinations,MOBF,Clinical culture,Singleton,759,Unclustered,Klebsiella pneumoniae,11
batch15_11092019_ENT1785_Ctg4_len_89359_depth_3.18x_circ_blaNDM-1.fasta,batch15_11092019_ENT1785_Ctg4_len_89359_depth_3.18x_circ_blaNDM-1,ENT1785,E622,2,04/01/2015,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,283,283,blaNDM1,NA,89359,"IncL/M,rep_cluster_1254",IncL/M,MOBP,Surveillance culture,5,810,PC5,Klebsiella pneumoniae,283
batch32_26062020_ENT1732_Ctg2_len_93113_depth_0.56x_circ_blaOXA-23.fasta,batch32_26062020_ENT1732_Ctg2_len_93113_depth_0.56x_circ_blaOXA-23,ENT1732,E564,5,17/12/2014,Escherichia coli,Escherichia coli,ecoli,38,38,blaOXA23,NA,93113,"IncFII,IncFIIA",IncF,MOBF,Surveillance culture,42,761,PC19,Escherichia coli,38
batch20_11102019_ENT698_Ctg3_len_174323_depth_2.15x_circ_blaOXA-181.fasta,batch20_11102019_ENT698_Ctg3_len_174323_depth_2.15x_circ_blaOXA-181,ENT698,E1195,5,02/10/2013,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,16,16,blaOXA181,NA,174323,"IncA/C2,rep_cluster_1254",IncA/C2,"MOBH,MOBH",Surveillance culture,16,1248,PC3,Klebsiella pneumoniae,16
batch25_23012020_ENT368_Ctg4_len_74690_depth_2.69x_circ_blaKPC-2.fasta,batch25_23012020_ENT368_Ctg4_len_74690_depth_2.69x_circ_blaKPC-2,ENT368,E567,5,10/02/2013,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,20,20,blaKPC2,NA,74690,"IncN,IncU",IncN_IncU,MOBF,Clinical culture,35,763,PC12,Klebsiella pneumoniae,20
batch13_31072019_ENT1529_Ctg7_len_41185_depth_3.42x_circ_blaNDM-1.fasta,batch13_31072019_ENT1529_Ctg7_len_41185_depth_3.42x_circ_blaNDM-1,ENT1529,E991,1,26/09/2014,Enterobacter cloacae complex,Enterobacter cloacae,ecloacae,418,418,blaNDM1,NA,41185,IncN,IncN,MOBF,Surveillance culture,6,1101,PC2,Enterobacter cloacae,418
batch18_02102019_ENT381_Ctg2_len_65499_depth_1.92x_circ_blaOXA-48.fasta,batch18_02102019_ENT381_Ctg2_len_65499_depth_1.92x_circ_blaOXA-48,ENT381,E831,5,25/02/2013,Klebsiella pneumoniae,Klebsiella pneumoniae,kpneumoniae,16,16,blaOXA48,Cluster_07,65499,IncL/M,IncL/M,MOBP,Clinical culture,19,962,PC4,Klebsiella pneumoniae,16
